"capture_id","label","line","recp_line"
12582,"100","ØKO RØDBEDER 10,00","øko rødbeder"
14667,"100","ØKO SELLERI 19,00","øko selleri"
0,"100","ØKO SNITTET GRØNKÅL 18,00","øko snittet grønkål"
7833,"100","ØKO SQUASH 18,00","øko squash"
12822,"100","ØKO SVAMPE, PORTO B. 25,00","øko svampe porto b"
10234,"100","ØKO TOMATER 13,50","øko tomater"
0,"100","ØKO VÅRSALAT 75 GR 15,00","øko vårsalat gr"
18661,"100","ØKO-CITRONER 12,00","økocitroner"
13791,"100","ØKO-COURGETTER 20,00","økocourgetter"
25311,"100","ØKO-INGEFÆR 25,00","økoingefær"
13784,"100","ØKO-PEBER SNACK 15,00","økopeber snack"
13794,"100","ØKO-RØDLØG 16,00","økorødløg"
10262,"100","ØKO-SELLERI M/FILM 20,00","økoselleri mfilm"
13794,"100","ØKO-TOMAT COCKTAIL ( 25,00","økotomat cocktail"
10418,"100","ØKO. CHERRY. 20,00","øko cherry"
15171,"100","ØKO. FINOCCHIO 39,95","øko finocchio"
12857,"100","ØKO. HVIQLØG 10,00","øko hviqløg"
0,"100","ØKOLOGISKE BUTTERNUT 12,00","økologiske butternut"
17096,"100","ØKO—BROCCOLI 17,00","økobroccoli"
17096,"100","ØKO—LØG RØDE 16,00","økoløg røde"
17096,"100","ØKO—TOMAT BLONME 20,00","økotomat blonme"
0,"100","änglamark aubergine","änglamark aubergine"
0,"100","änglamark bladselleri","änglamark bladselleri"
0,"100","änglamark blomkål","änglamark blomkål"
0,"100","änglamark blommetomater","änglamark blommetomater"
0,"100","änglamark broccoli","änglamark broccoli"
0,"100","änglamark chilimix","änglamark chilimix"
0,"100","änglamark dansk fennikel","änglamark dansk fennikel"
0,"100","änglamark frillice","änglamark frillice"
0,"100","änglamark græskar","änglamark græskar"
0,"100","änglamark grøn krølsalat","änglamark grøn krølsalat"
0,"100","änglamark gulerødder med top","änglamark gulerødder med top"
0,"100","änglamark hjertesalat","änglamark hjertesalat"
0,"100","änglamark iceberg salat","änglamark iceberg salat"
0,"100","änglamark ingefær","änglamark ingefær"
0,"100","änglamark lollo bionda","änglamark lollo bionda"
0,"100","änglamark løg","änglamark løg"
0,"100","änglamark radicchio","änglamark radicchio"
0,"100","änglamark romaine salat","änglamark romaine salat"
0,"100","änglamark rød krølsalat","änglamark rød krølsalat"
0,"100","änglamark rød romaine","änglamark rød romaine"
0,"100","änglamark rødløg","änglamark rødløg"
0,"100","änglamark små sprøde gulerødder","änglamark små sprøde gulerødder"
0,"100","änglamark spidskål","änglamark spidskål"
0,"100","änglamark sprøde økologiske gulerødder","änglamark sprøde økologiske gulerødder"
0,"100","änglamark tomater","änglamark tomater"
0,"100","änglamark økologisk agurk","änglamark økologisk agurk"
0,"100","änglamark økologisk rød snackpeber","änglamark økologisk rød snackpeber"
0,"100","änglamark økologiske avocadoer","änglamark økologiske avocadoer"
0,"100","änglamark økologiske peberfrugter","änglamark økologiske peberfrugter"
0,"100","änglamark økologiske tomater","änglamark økologiske tomater"
0,"100","ærter","ærter"
0,"100","ærter, grønne, dybfrost","ærter grønne dybfrost"
0,"100","ærter, grønne, rå","ærter grønne rå"
0,"100","ærter, gule, flækærter, tørrede","ærter gule flækærter tørrede"
0,"100","ærter, sukkerærter","ærter sukkerærter"
0,"100","ærteskud","ærteskud"
0,"100","øko baby spinat 75 g","øko baby spinat g"
0,"100","øko gulerødder","øko gulerødder"
0,"100","øko hjertesalat .","øko hjertesalat"
0,"100","øko iceberg","øko iceberg"
0,"100","øko rød peber","øko rød peber"
0,"100","øko små sprøde","øko små sprøde"
0,"100","øko sprøde guler","øko sprøde guler"
0,"100","øko x-tra hk.tomater","øko xtra hktomater"
0,"100","øko. rucola","øko rucola"
0,"100","øko. spinat","øko spinat"
0,"100","øko. ticeberg","øko ticeberg"
0,"100","øko.agurk","økoagurk"
0,"100","øko.ckerrytomat","økockerrytomat"
0,"100","øko.gulerødder","økogulerødder"
0,"100","øko.hvidløgg","økohvidløgg"
0,"100","øko.iceberg","økoiceberg"
0,"100","øko.rucola","økorucola"
0,"100","øko.snack ppeper","økosnack ppeper"
0,"100","øko: cherrytomat","øko cherrytomat"
0,"100","øko_tceberg","økotceberg"
0,"100","økologisk agurk","økologisk agurk"
0,"100","økologisk brune champignon","økologisk brune champignon"
0,"100","økologisk gurkemejerod","økologisk gurkemejerod"
0,"100","økologisk portobello svampe","økologisk portobello svampe"
0,"100","økologisk rød snackpeber","økologisk rød snackpeber"
0,"100","økologiske avocadoer","økologiske avocadoer"
0,"100","økologiske hvidløg","økologiske hvidløg"
0,"100","økologiske peberfrugter","økologiske peberfrugter"
0,"100","økologiske rødbeder","økologiske rødbeder"
0,"100","økologiske tomater","økologiske tomater"
0,"100","østershatte","østershatte"
26852,"101","                                IRMAS BØNNER            20,00       ","irmas bønner"
26852,"101","                                IRMAS ÆRTER             20,00       ","irmas ærter"
19689,"101","                                MALAY WOKMIX 500 G      16,95       ","malay wokmix g"
28471,"101","                                ØKO HELBLADET SPINAT    16,95       ","øko helbladet spinat"
14699,"101","                                ØKO MAJS SNACK          10,00       ","øko majs snack"
13785,"101","EDELS ASIATISK WOKBL 21,95","edels asiatisk wokbl"
17092,"101","Freshona 4,75 B","freshona b"
0,"101","GR KARTOF.SALAT M.LØ 35,50","gr kartofsalat mlø"
17980,"101","ROSENKÅL I POSE 6,98","rosenkål i pose"
12511,"101","WOKBLÅNDING 400 c 16,95 %","wokblånding c"
0,"101","amerikansk mix","amerikansk mix"
0,"101","asian wok mix","asian wok mix"
0,"101","blancherede edamame","blancherede edamame"
0,"101","blomkålsblanding","blomkålsblanding"
0,"101","blomkålsbuketter","blomkålsbuketter"
0,"101","broccoli mix","broccoli mix"
0,"101","broccoliblanding","broccoliblanding"
0,"101","broccolibuketter","broccolibuketter"
0,"101","bønnemix","bønnemix"
0,"101","bønner","bønner"
0,"101","classic wok mix","classic wok mix"
0,"101","coop amerikansk mix","coop amerikansk mix"
0,"101","coop asian wok mix","coop asian wok mix"
0,"101","coop blomkål","coop blomkål"
0,"101","coop broccoli mix","coop broccoli mix"
0,"101","coop classic wok mix","coop classic wok mix"
0,"101","coop edamame bønner","coop edamame bønner"
0,"101","coop edamame, usaltede","coop edamame usaltede"
0,"101","coop ekstra fine ærter","coop ekstra fine ærter"
0,"101","coop ekstra søde majs","coop ekstra søde majs"
0,"101","coop fine haricot verts","coop fine haricot verts"
0,"101","coop fine ærter","coop fine ærter"
0,"101","coop flødestuvet spinat","coop flødestuvet spinat"
0,"101","coop groftskårne rodfrugter","coop groftskårne rodfrugter"
0,"101","coop grøntsagssymfoni","coop grøntsagssymfoni"
0,"101","coop hakket grønkål","coop hakket grønkål"
0,"101","coop hakket spinat","coop hakket spinat"
0,"101","coop hel spinat","coop hel spinat"
0,"101","coop kertemindegrønt","coop kertemindegrønt"
0,"101","coop perleløg","coop perleløg"
0,"101","coop rodfrugter","coop rodfrugter"
0,"101","coop rosenkål","coop rosenkål"
0,"101","coop slikærter","coop slikærter"
0,"101","coop suppeurter","coop suppeurter"
0,"101","coop ærter & gulerødder","coop ærter gulerødder"
0,"101","cut to cook bønnemix","cut to cook bønnemix"
0,"101","cut to cook grøntsager med karry","cut to cook grøntsager med karry"
0,"101","dild","dild"
0,"101","edamame bænner (pillede) øko","edamame bænner pillede øko"
0,"101","edamame bønner","edamame bønner"
0,"101","edamame bønner (hele) øko","edamame bønner hele øko"
0,"101","edamame bønner (pillede)","edamame bønner pillede"
0,"101","edamame, usaltede","edamame usaltede"
0,"101","ekstra fine ærter","ekstra fine ærter"
0,"101","ekstra søde majs","ekstra søde majs"
0,"101","fine haricot verts","fine haricot verts"
0,"101","fine ærter","fine ærter"
0,"101","first price blomkålsblanding","first price blomkålsblanding"
0,"101","first price haricots verts","first price haricots verts"
0,"101","first price risblanding","first price risblanding"
0,"101","first price ærter (mellemfine)","first price ærter mellemfine"
0,"101","first price ærter med gulerødder","first price ærter med gulerødder"
0,"101","flødestuvet spinat","flødestuvet spinat"
0,"101","frigodan blomkålsblanding","frigodan blomkålsblanding"
0,"101","frigodan blomkålsbuketter","frigodan blomkålsbuketter"
0,"101","frigodan broccoliblanding","frigodan broccoliblanding"
0,"101","frigodan bønnemix","frigodan bønnemix"
0,"101","frigodan flødestuvet spinat","frigodan flødestuvet spinat"
0,"101","frigodan grillede grøntsager","frigodan grillede grøntsager"
0,"101","frigodan grøntsagsblanding","frigodan grøntsagsblanding"
0,"101","frigodan grøntsagsblanding med karry","frigodan grøntsagsblanding med karry"
0,"101","frigodan grøntsagsblanding med tomat","frigodan grøntsagsblanding med tomat"
0,"101","frigodan hakket grønkål","frigodan hakket grønkål"
0,"101","frigodan hakket spinat","frigodan hakket spinat"
0,"101","frigodan hakket spinat i kugler","frigodan hakket spinat i kugler"
0,"101","frigodan haricots verts (ekstra fine)","frigodan haricots verts ekstra fine"
0,"101","frigodan haricots verts (fine)","frigodan haricots verts fine"
0,"101","frigodan haricots verts (meget fine)","frigodan haricots verts meget fine"
0,"101","frigodan haricots verts øko","frigodan haricots verts øko"
0,"101","frigodan majs (super sweet)","frigodan majs super sweet"
0,"101","frigodan majsblanding","frigodan majsblanding"
0,"101","frigodan miniløg","frigodan miniløg"
0,"101","frigodan pariser karotter","frigodan pariser karotter"
0,"101","frigodan porrer i skiver","frigodan porrer i skiver"
0,"101","frigodan riodfrugtfritter","frigodan riodfrugtfritter"
0,"101","frigodan risblanding (luksus)","frigodan risblanding luksus"
0,"101","frigodan rodfrugtblanding øko","frigodan rodfrugtblanding øko"
0,"101","frigodan rustikke rodfrugter","frigodan rustikke rodfrugter"
0,"101","frigodan slikærter","frigodan slikærter"
0,"101","frigodan spinat (helbladet)","frigodan spinat helbladet"
0,"101","frigodan spinat øko (helbladet)","frigodan spinat øko helbladet"
0,"101","frigodan suppeurter","frigodan suppeurter"
0,"101","frigodan thai risblanding","frigodan thai risblanding"
0,"101","frigodan wokblanding","frigodan wokblanding"
0,"101","frigodan wokblanding øko","frigodan wokblanding øko"
0,"101","frigodan ærter (ekstra fine)","frigodan ærter ekstra fine"
0,"101","frigodan ærter (fine)","frigodan ærter fine"
0,"101","frigodan ærter (mellemfine)","frigodan ærter mellemfine"
0,"101","frigodan ærter øko","frigodan ærter øko"
0,"101","grillede grøntsager","grillede grøntsager"
0,"101","groftskårne rodfrugter","groftskårne rodfrugter"
0,"101","grøn balance spinat øko","grøn balance spinat øko"
0,"101","grøn balance ærter øko","grøn balance ærter øko"
0,"101","grønne bønner øko","grønne bønner øko"
0,"101","grønne grøntsager øko","grønne grøntsager øko"
0,"101","grøntsager med karry","grøntsager med karry"
0,"101","grøntsagsblanding","grøntsagsblanding"
0,"101","grøntsagsblanding med karry","grøntsagsblanding med karry"
0,"101","grøntsagsblanding med tomat","grøntsagsblanding med tomat"
0,"101","grøntsagssymfoni","grøntsagssymfoni"
0,"101","hakket grønkål","hakket grønkål"
0,"101","hakket persille","hakket persille"
0,"101","hakket spinat i kugler","hakket spinat i kugler"
0,"101","haricots verts","haricots verts"
0,"101","haricots verts (ekstra fine)","haricots verts ekstra fine"
0,"101","haricots verts (fine)","haricots verts fine"
0,"101","haricots verts (meget fine)","haricots verts meget fine"
0,"101","haricots verts øko","haricots verts øko"
0,"101","hel spinat","hel spinat"
17092,"101","i Freshona e rter 11,75 B","i freshona e rter b"
0,"101","irmas ekstra fine ærter","irmas ekstra fine ærter"
0,"101","irmas økologisk balance broccolibuketter","irmas økologisk balance broccolibuketter"
0,"101","irmas økologisk balance haricots verts","irmas økologisk balance haricots verts"
0,"101","irmas økologisk balance majs","irmas økologisk balance majs"
0,"101","irmas økologisk balance ratatouille","irmas økologisk balance ratatouille"
0,"101","irmas økologisk balance ærter","irmas økologisk balance ærter"
0,"101","irmas økologisk hakket spinat","irmas økologisk hakket spinat"
0,"101","irmas økologiske blancherede edamame","irmas økologiske blancherede edamame"
0,"101","irmas økologiske hel spinat","irmas økologiske hel spinat"
0,"101","italiensk wok","italiensk wok"
0,"101","kertemindegrønt","kertemindegrønt"
0,"101","lauge food selection grønne bønner øko","lauge food selection grønne bønner øko"
0,"101","majs (super sweet)","majs super sweet"
0,"101","majsblanding","majsblanding"
0,"101","majskerner, dybfrost","majskerner dybfrost"
0,"101","majskolber, 2 stk","majskolber stk"
0,"101","miniløg","miniløg"
0,"101","oriental chef edamame bænner (pillede) øko","oriental chef edamame bænner pillede øko"
0,"101","oriental chef edamame bønner (hele) øko","oriental chef edamame bønner hele øko"
0,"101","oriental chef edamame bønner (pillede)","oriental chef edamame bønner pillede"
0,"101","oriental chef grønne grøntsager øko","oriental chef grønne grøntsager øko"
0,"101","oriental chef slikærter (hele)","oriental chef slikærter hele"
0,"101","ovngrøntsager","ovngrøntsager"
0,"101","pariser karotter","pariser karotter"
0,"101","perleløg","perleløg"
0,"101","porrer i skiver","porrer i skiver"
0,"101","ratatouille","ratatouille"
0,"101","riodfrugtfritter","riodfrugtfritter"
0,"101","risblanding","risblanding"
0,"101","risblanding (luksus)","risblanding luksus"
0,"101","rodfrugtblanding øko","rodfrugtblanding øko"
0,"101","rodfrugter","rodfrugter"
0,"101","rosenkål","rosenkål"
0,"101","rustikke rodfrugter","rustikke rodfrugter"
0,"101","slikærter (hele)","slikærter hele"
0,"101","smag forskellen haricots verts","smag forskellen haricots verts"
0,"101","spinat (helbladet)","spinat helbladet"
0,"101","spinat øko","spinat øko"
0,"101","spinat øko (helbladet)","spinat øko helbladet"
0,"101","suppeurter","suppeurter"
0,"101","thai risblanding","thai risblanding"
0,"101","victors dild","victors dild"
0,"101","victors hakket persille","victors hakket persille"
0,"101","wok mix","wok mix"
0,"101","wokblanding","wokblanding"
0,"101","wokblanding øko","wokblanding øko"
15209,"101","ØGO ØKO ÆRTER 12,70","øgo øko ærter"
0,"101","ØKO BLÅ CONGO KARTOF 19,95","øko blå congo kartof"
0,"101","änglamark bønner","änglamark bønner"
0,"101","änglamark ovngrøntsager","änglamark ovngrøntsager"
0,"101","änglamark wok mix","änglamark wok mix"
0,"101","änglamark ærter","änglamark ærter"
0,"101","ærter & gulerødder","ærter gulerødder"
0,"101","ærter (ekstra fine)","ærter ekstra fine"
0,"101","ærter (fine)","ærter fine"
0,"101","ærter (mellemfine)","ærter mellemfine"
0,"101","ærter med gulerødder","ærter med gulerødder"
0,"101","ærter øko","ærter øko"
0,"101","øko. ærter","øko ærter"
15715,"102","                                ASPARGESSNITTER         16,95       ","aspargessnitter"
16585,"102","                                COOP HVIDLØG M/CHILI    12,95       ","coop hvidløg mchili"
26839,"102","                                COOP HVIDLØG M/URTER    12,95       ","coop hvidløg murter"
19689,"102","                                CURRY WURST VEGE        39,95       ","curry wurst vege"
10044,"102","                                GR KARRYSALAT 300 G     11,95       ","gr karrysalat g"
16557,"102","                                HERREGÅRDSRØDKÅL 720    14,95       ","herregårdsrødkål"
26829,"102","                                IRMA CORNICHONS         19,50       ","irma cornichons"
15625,"102","                                K-S ITALIENS            19,25       ","ks italiens"
28389,"102","                                PANERET RØDS            34,75       ","paneret røds"
28523,"102","                                PICKLES 175G            17,95       ","pickles g"
17392,"102","                                QUINOASALAT             25,00       ","quinoasalat"
